label,left_id,left_title,left_authors,left_venue,left_year,right_id,right_title,right_authors,right_venue,right_year
0,2255,fast algorithms for universal quantification in large databases,"g graefe , r cole",acm trans . database syst .,1995,61742,an efficient algorithm for mining association rules in large databases,s ashok,"proceedings of the 21th international conference on very & hellip ; ,",
0,1133,cure : an efficient clustering algorithm for large databases,"s guha , r rastogi , k shim",sigmod conference,1998,61742,an efficient algorithm for mining association rules in large databases,s ashok,"proceedings of the 21th international conference on very & hellip ; ,",
0,1543,an effective hash based algorithm for mining association rules,"j park , m chen , p yu",sigmod conference,1995,61742,an efficient algorithm for mining association rules in large databases,s ashok,"proceedings of the 21th international conference on very & hellip ; ,",
0,1643,algorithms for mining distance-based outliers in large datasets,"e knorr , r ng",vldb,1998,61742,an efficient algorithm for mining association rules in large databases,s ashok,"proceedings of the 21th international conference on very & hellip ; ,",
0,631,communication efficient distributed mining of association rules,"a schuster , r wolff",sigmod conference,2001,31232,new algorithms for efficient mining of association rules,"l shen , h shen , l cheng",,
0,19,mining generalized association rules,"r srikant , r agrawal",vldb,1995,31232,new algorithms for efficient mining of association rules,"l shen , h shen , l cheng",,
0,95,fast algorithms for mining association rules in large databases,"r agrawal , r srikant",vldb,1994,31232,new algorithms for efficient mining of association rules,"l shen , h shen , l cheng",,
0,1953,an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",vldb,1995,31232,new algorithms for efficient mining of association rules,"l shen , h shen , l cheng",,
0,1213,parallel mining algorithms for generalized association rules with classification hierarchy,"t shintani , m kitsuregawa",sigmod conference,1998,31232,new algorithms for efficient mining of association rules,"l shen , h shen , l cheng",,
0,506,efficient algorithms for minimizing tree pattern queries,p ramanan,sigmod conference,2002,31232,new algorithms for efficient mining of association rules,"l shen , h shen , l cheng",,
0,1288,scalable parallel data mining for association rules,"e han , g karypis , v kumar",sigmod conference,1997,31232,new algorithms for efficient mining of association rules,"l shen , h shen , l cheng",,
0,772,efficient algorithms for mining outliers from large data sets,"s ramaswamy , r rastogi , k shim",sigmod conference,2000,31232,new algorithms for efficient mining of association rules,"l shen , h shen , l cheng",,
0,1543,an effective hash based algorithm for mining association rules,"j park , m chen , p yu",sigmod conference,1995,31232,new algorithms for efficient mining of association rules,"l shen , h shen , l cheng",,
0,631,communication efficient distributed mining of association rules,"a schuster , r wolff",sigmod conference,2001,46078,an efficient distributed algorithm for computing association rules,"y li , x lin , cp tsang",,
0,1543,an effective hash based algorithm for mining association rules,"j park , m chen , p yu",sigmod conference,1995,46078,an efficient distributed algorithm for computing association rules,"y li , x lin , cp tsang",,
0,631,communication efficient distributed mining of association rules,"a schuster , r wolff",sigmod conference,2001,19951,mining generalized association rules,"s ramakrishnan , a rakesh","proceedings of 21 stvldb conference , zurich , switzerland ,",
1,19,mining generalized association rules,"r srikant , r agrawal",vldb,1995,19951,mining generalized association rules,"s ramakrishnan , a rakesh","proceedings of 21 stvldb conference , zurich , switzerland ,",
0,612,mining fuzzy association rules in databases,"c kuok , a fu , m wong",sigmod record,1998,19951,mining generalized association rules,"s ramakrishnan , a rakesh","proceedings of 21 stvldb conference , zurich , switzerland ,",
0,1213,parallel mining algorithms for generalized association rules with classification hierarchy,"t shintani , m kitsuregawa",sigmod conference,1998,19951,mining generalized association rules,"s ramakrishnan , a rakesh","proceedings of 21 stvldb conference , zurich , switzerland ,",
0,1288,scalable parallel data mining for association rules,"e han , g karypis , v kumar",sigmod conference,1997,19951,mining generalized association rules,"s ramakrishnan , a rakesh","proceedings of 21 stvldb conference , zurich , switzerland ,",
0,1329,beyond market baskets : generalizing association rules to correlations,"s brin , r motwani , c silverstein",sigmod conference,1997,19951,mining generalized association rules,"s ramakrishnan , a rakesh","proceedings of 21 stvldb conference , zurich , switzerland ,",
0,1214,query flocks : a generalization of association-rule mining,"s tsur , j ullman , s abiteboul , c clifton , r motwani , s nestorov , a rosenthal",sigmod conference,1998,19951,mining generalized association rules,"s ramakrishnan , a rakesh","proceedings of 21 stvldb conference , zurich , switzerland ,",
0,2568,sampling large databases for association rules,h toivonen,vldb,1996,19951,mining generalized association rules,"s ramakrishnan , a rakesh","proceedings of 21 stvldb conference , zurich , switzerland ,",
0,1439,mining quantitative association rules in large relational tables,"r srikant , r agrawal",sigmod conference,1996,19951,mining generalized association rules,"s ramakrishnan , a rakesh","proceedings of 21 stvldb conference , zurich , switzerland ,",
0,2332,data mining with optimized two-dimensional association rules,"t fukuda , y morimoto , s morishita , t tokuyama",acm trans . database syst .,2001,19951,mining generalized association rules,"s ramakrishnan , a rakesh","proceedings of 21 stvldb conference , zurich , switzerland ,",
0,1543,an effective hash based algorithm for mining association rules,"j park , m chen , p yu",sigmod conference,1995,19951,mining generalized association rules,"s ramakrishnan , a rakesh","proceedings of 21 stvldb conference , zurich , switzerland ,",
0,631,communication efficient distributed mining of association rules,"a schuster , r wolff",sigmod conference,2001,33808,"scalable , distributed and dynamic mining of association rules","vs ananthanarayana , dk subramanian , mn murty",,
0,19,mining generalized association rules,"r srikant , r agrawal",vldb,1995,33808,"scalable , distributed and dynamic mining of association rules","vs ananthanarayana , dk subramanian , mn murty",,
0,1288,scalable parallel data mining for association rules,"e han , g karypis , v kumar",sigmod conference,1997,33808,"scalable , distributed and dynamic mining of association rules","vs ananthanarayana , dk subramanian , mn murty",,
0,631,communication efficient distributed mining of association rules,"a schuster , r wolff",sigmod conference,2001,1459,an efficient algorithm for mining association rules in large databases,"ase omiecinski , s navathe","i > proc . 21st int &#39; l conf . very large data bases , < / i > morgan & hellip ; ,",
0,95,fast algorithms for mining association rules in large databases,"r agrawal , r srikant",vldb,1994,1459,an efficient algorithm for mining association rules in large databases,"ase omiecinski , s navathe","i > proc . 21st int &#39; l conf . very large data bases , < / i > morgan & hellip ; ,",
1,1953,an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",vldb,1995,1459,an efficient algorithm for mining association rules in large databases,"ase omiecinski , s navathe","i > proc . 21st int &#39; l conf . very large data bases , < / i > morgan & hellip ; ,",
0,1954,discovery of multiple-level association rules from large databases,"j han , y fu",vldb,1995,1459,an efficient algorithm for mining association rules in large databases,"ase omiecinski , s navathe","i > proc . 21st int &#39; l conf . very large data bases , < / i > morgan & hellip ; ,",
0,1288,scalable parallel data mining for association rules,"e han , g karypis , v kumar",sigmod conference,1997,1459,an efficient algorithm for mining association rules in large databases,"ase omiecinski , s navathe","i > proc . 21st int &#39; l conf . very large data bases , < / i > morgan & hellip ; ,",
0,2568,sampling large databases for association rules,h toivonen,vldb,1996,1459,an efficient algorithm for mining association rules in large databases,"ase omiecinski , s navathe","i > proc . 21st int &#39; l conf . very large data bases , < / i > morgan & hellip ; ,",
