label,left_id,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,right_id,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released
0,3270,"Judas ( Royksopp 's 30 Pieces Remix ) Pop , Music , Dance 2011 Interscope Records 9:18 21-Nov-11",Lady Gaga,Born This Way ( The Remix ),,Album Only,,,,49156,"Alejandro ( The Sound of Arrows Remix ) Lady Gaga Pop ( C ) 2010 Interscope 3:57 August 3 , 2010",,The Remix,,$ 1.29,,,
0,5062,Do Something Love ( feat . Juliet ) David Guetta Pop Life ( Extended Version ) [ Bonus Version ] 4:10 18-Sep-07,,,"Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",$ 1.29,‰ ãÑ 2007 Gum Records,,,34901,When Love Takes Over ( feat . Kelly Rowland ) David Guetta 3:11,,One Love ( Deluxe Version ),Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,,"August 21 , 2009"
1,3864,"One Mississippi ( Live from CMT `` Listen Up '' ) Bring You Back Country , Music , Honky Tonk , Traditional Country , Contemporary Country 6-Aug-13",Brett Eldredge,,,$ 1.29,2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:10,,8306,"One Mississippi Bring You Back Country August 6 , 2013",Brett Eldredge,,,$ 1.29,2011 Toraay Records,3:45,
0,5215,"The Motto ( feat . Lil Wayne ) [ Bonus Track ] Drake Hip-Hop/Rap , Music ‰ ãÑ 2011 Cash Money Records Inc.",,Take Care ( Deluxe Version ),,$ 1.29,,3:01,15-Nov-11,44681,"Fancy ( Edited ) [ feat . T.I. , Swizz Beatz ] Rap & Hip-Hop ( C ) 2010 Young Money Entertainment/Cash Money Records/Universal Motown 5:19 June 16 , 2010",Drake,Thank Me Later ( Edited Version ),,$ 1.29,,,
0,4053,"Where Are '`` Now ( with Justin Bieber ) [ Ember Island Remix ] Dance , Music 2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 2:31",Skrillex & Diplo,Where Are '`` Now ( with Justin Bieber ) [ Remixes ] - EP,,$ 1.29,,,16-Jun-15,31610,"Scary Monsters And Nice Sprites ( Dirtyphonics Remix ) More Monsters And Sprites EP Dance & Electronic , Dubstep",Skrillex,,,$ 1.29,2011 Rory Bourke Music Co. ( BMI ),4:51,"June 7 , 2011"
1,2901,"Rashi ( Outro ) Mark Ronson Here Comes the Fuzz Dance,Music,Hip-Hop / Rap,Hip-Hop , Alternative Rap , R&B / Soul , Soul , Electronic 2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States . 2:01",,,,$ 0.99,,,29-Aug-03,21458,Rashi ( Outro ) Dance & Electronic 2:01,Mark Ronson,Here Comes The Fuzz [ Explicit ],,$ 0.99,( c ) 2015 Karaoke Freaks,,"August 29 , 2003"
0,341,Original Don ( feat . The Partysquad ) [ The Partysquad & Punish Smash Em Remix ] $ 1.29 2011 Downtown Records Unders exclusive license to Interscope Records in the U.S.A. 3:38,Major Lazer,Original Don ( feat . The Partysquad ) [ Remixes ] - EP,"Electronic , Music , Dance",,,,1-Nov-11,27491,Lean On ( Fono Remix ) [ feat . MÌ ÷ & DJ Snake ] Major Lazer $ 1.29 5:09,,Lean On ( Remixes ),Dance & Electronic,,2015 Mad Decent,,"July 10 , 2015"
0,1345,Clarity ( feat . Foxes ) [ Brillz Remix ] Zedd 2013 Interscope Records 12-Feb-13,,Clarity ( Remixes ) - EP,"Dance , Music , Electronic , House",$ 1.29,,5:57,,42034,Spectrum ( Arty Remix ) [ feat . Matthew Koma ] Spectrum EP Dance & Electronic 6:05,Zedd,,,$ 1.29,( C ) 2012 Interscope Records,,"July 31 , 2012"
0,2744,Whateva ( feat . Monty ) Fetty Wap Fetty Wap ( Deluxe ) Album Only 2015 300 Entertainment/RGF Productions 5:11,,,"Hip-Hop/Rap , Music , Rap",,,,,17201,"679 ( feat . Monty ) [ Explicit ] $ 1.29 ( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves September 25 , 2015",Fetty Wap,Fetty Wap [ Explicit ],Rap & Hip-Hop,,,3:07,
1,582,Sunburn ( Bonus Track ) 4:35,Ed Sheeran,#NAME ?,"Singer/Songwriter , Music",$ 1.29,2011 Warner Music UK Limited,,9-Sep-11,378,"Sunburn ( Deluxe Edition ) Pop $ 1.29 Doll records 4:35 September 9 , 2011",Ed Sheeran,#NAME ?,,,,,
0,1279,Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ) $ 1.29 2010 Gum Prod licence exclusive Parlophone Music France 21-Aug-09,David Guetta,,"Dance , Music",,,2:51,,34874,"On The Dancefloor ( Feat . Will.I.Am & Apl De Ap ) Dance & Electronic $ 1.29 ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd 3:46 August 21 , 2009",David Guetta,One Love ( Deluxe Version ),,,,,
1,5702,Available ( feat . Akon ) ‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 4:24,Flo Rida,R.O.O.T.S. ( Deluxe Version ),"Hip-Hop/Rap , Music",$ 1.29,,,30-Mar-09,37654,"Available [ Feat . Akon ] Flo Rida R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ] Rap & Hip-Hop $ 1.29 4:24 March 30 , 2009",,,,,"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",,
0,2962,Pray to God ( feat . HAIM ) [ Calvin Harris vs Mike Pickering Hacienda Remix ] Calvin Harris Pray to God ( Remixes ) [ feat . HAIM ] - Single 3:43,,,"Dance , Music",$ 1.29,2015 Sony Music Entertainment UK Limited,,26-May-15,22498,"How Deep Is Your Love ( Calvin Harris & R3hab Remix ) How Deep Is Your Love ( Remixes ) Dance & Electronic $ 1.29 ( C ) 2015 Island Records , a division of Universal Music Operations Limited 4:16 August 7 , 2015",Calvin Harris & Disciples,,,,,,
0,2959,"Thinking About You ( feat . Ayah Marar ) [ Michael Brun Remix ] Dance , Music $ 1.29 2013 Sony Music Entertainment UK Limited 5:42 2-Aug-13",Calvin Harris,Thinking About You ( feat . Ayah Marar ) [ Remixes ],,,,,,22498,"How Deep Is Your Love ( Calvin Harris & R3hab Remix ) How Deep Is Your Love ( Remixes ) Dance & Electronic $ 1.29 ( C ) 2015 Island Records , a division of Universal Music Operations Limited 4:16 August 7 , 2015",Calvin Harris & Disciples,,,,,,
0,1299,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) $ 1.29 2011 What A Music Ltd , Licence exclusive Parlophone Music France 26-Aug-11",David Guetta,Nothing But the Beat,"Dance , Music , Rock , House , Electronic",,,3:34,,34007,"I Can Only Imagine ( Feat . Chris Brown & Lil Wayne ) David Guetta Nothing But The Beat Dance & Electronic 3:29 August 26 , 2011",,,,$ 1.29,2009 Andy Henningsen,,
0,6345,Get Free ( feat . Amber of Dirty Projectors ) [ What So Not Remix ] $ 1.29 ‰ ãÑ 2013 Secretly Canadian / Mad Decent 18-Jun-13,Major Lazer,Free the Universe ( Extended Version ),"Electronic , Music , Rock , Reggae , Modern Dancehall , Dance",,,4:58,,18442,"Jet Blue Jet ( feat . Leftside , GTA , Razz & Biggy ) Free the Universe Dance & Electronic $ 1.29 2013 Secretly Canadian / Mad Decent 3:19",Major Lazer,,,,,,"April 16 , 2013"
0,4736,Lick It ( Norman Doray Remix ) Lick It ( Remixes ) - EP $ 1.29 6:14 17-Apr-12,Kaskade & Skrillex,,"Dance , Music , Electronic",,"2012 Ultra Records , Inc.",,,30405,Make It Bun Dem ( Flinch Remix ) Skrillex & Damian Jr Gong '' Marley '' Make It Bun Dem After Hours EP 2015 RGK,,,Dance & Electronic,$ 1.29,,3:55,"August 28 , 2012"
0,2862,"Stop Me ( Kissy Sell Out Remix ) Daniel Merriweather & Mark Ronson Stop Me ( Remixes ) - EP Electronic,Music,Hip-Hop / Rap , Alternative Rap , R&B / Soul,Neo-Soul , Soul , Contemporary R&B 2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED 5:58 14-Aug-07",,,,$ 0.99,,,,22966,"I Ca n't Lose ( LindstrÌüm Remix ) Mark Ronson feat . Keyone Starr Pop $ 1.29 7:42 July 3 , 2015",,I Ca n't Lose ( Remixes ) - EP,,,2015 Real Sounds,,
0,2862,"Stop Me ( Kissy Sell Out Remix ) Daniel Merriweather & Mark Ronson Stop Me ( Remixes ) - EP Electronic,Music,Hip-Hop / Rap , Alternative Rap , R&B / Soul,Neo-Soul , Soul , Contemporary R&B 2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) LIMITED 5:58 14-Aug-07",,,,$ 0.99,,,,42525,"Stop Me Stop Me ( C ) 2014 Lichtdicht Records Under exclusive license in the US to Republic Records , Inc. , A Divison Of UMG Recordings 3:53 March 16 , 2007",Mark Ronson feat . Daniel Merriweather,,Pop,$ 0.99,,,
1,2222,Clean Ryan Adams 1989 $ 1.29 2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records 4:23 21-Sep-15,,,"Rock , Music",,,,,815,Clean Ryan Adams 4:23,,1989,Rock,$ 1.29,( C ) 2015 PaxAmericana Recording Company Under Exclusive License To Blue Note Records,,"September 21 , 2015"
0,1347,"Beautiful Now ( feat . Jon Bellion ) [ Charlie Darker Remix ] Dance , Music $ 1.29 2015 Interscope Records",Zedd,Beautiful Now ( feat . Jon Bellion ) [ Remixes ] - EP,,,,4:15,10-Jul-15,42021,Spectrum ( Extended Mix ) [ feat . Matthew Koma ] Zedd Spectrum EP ( C ) 2012 Interscope Records,,,Dance & Electronic,$ 1.29,,6:01,"July 31 , 2012"
0,5146,"Crew Love ( feat . The Weeknd ) Hip-Hop/Rap , Music $ 1.29 ‰ ãÑ 2011 Cash Money Records Inc.",Drake,Take Care ( Deluxe Version ),,,,3:28,15-Nov-11,44694,Up All Night ( Explicit ) [ feat . Nicki Minaj ] Drake Thank Me Later ( Explicit Version ) [ Explicit ],,,Rap & Hip-Hop,$ 1.29,( C ) 2010 Young Money Entertainment/Cash Money Records,3:54,"June 15 , 2010"
0,1164,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14",,,"Dance , Music , Rock , House , Electronic , French Pop",,,3:20,,9943,"Take Your ( Album Version ( Edited ) ) [ feat . Bun B ] [ Clean ] David Banner ( C ) 2014 Island Records , a division of UMG Recordings , Inc. 4:42",,Certified ( Edited Version ),Rap & Hip-Hop,$ 0.69,,,"September 20 , 2005"
0,5207,"Popular ( feat . Lil ' Twist ) Lil Wayne & Lil ' Twist Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South $ 1.29",,I Am Not a Human Being,,,‰ ãÑ 2010 Cash Money Records Inc.,4:40,15-Nov-10,22901,No Worries ( Album Version ( Explicit ) ) [ feat . Detail ] [ Explicit ] Rap & Hip-Hop $ 1.29 2005 Secretly Canadian 3:42,Lil Wayne,I Am Not A Human Being II ( Explicit Version ) [ + digital booklet ],,,,,"March 26 , 2013"
0,1184,"Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Extended ] David Guetta Hey Mama ( feat . Nicki Minaj , Bebe Rexha & Afrojack ) [ Remixes ] - EP 2015 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States",,,"Dance , Music",$ 1.29,,4:42,12-May-15,12106,"Dangerous ( feat . Sam Martin ) Dangerous ( feat . Sam Martin ) Dance & Electronic $ 1.29 2013 Howard Hersh October 6 , 2014",David Guetta,,,,,3:23,
1,3104,We 're All the Same Calvin Harris 2007 SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited 3:56 18-Jun-07,,I Created Disco,"Dance , Music , R&B / Soul , Disco , Electronic , Rock",$ 0.99,,,,22995,"We 're All The Same Dance & Electronic , Pop , House $ 0.99 2002 Defected Records Ltd February 22 , 2012",Calvin Harris,I Created Disco,,,,3:56,
0,1598,Fake ( Demo ),Shinedown,Us and Them ( Deluxe Version ),"Rock , Music , Metal , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,5:05,4-Oct-05,52923,"Carried Away [ Demo ] Us And Them ( Deluxe ) [ Explicit ] Rock 2015 Real Sounds 3:14 October 4 , 2005",Shinedown,,,$ 1.29,,,
0,289,Epilogue ( feat . George the Poet ) Naughty Boy Hotel Cabana 6-May-14,,,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.29,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,1:28,,22313,"No One 's Here To Sleep [ feat . Bastille ] [ Explicit ] ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 4:32 May 6 , 2014",Naughty Boy,Hotel Cabana [ Explicit ],Pop,$ 1.29,,,
0,1195,"The Whisperer ( feat . Sia ) David Guetta Dance , Music , Electronic , House , Rock , French Pop $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved 3:54",,Listen,,,,,24-Nov-14,28050,Bang my Head ( feat . Sia ) David Guetta Listen Dance & Electronic $ 1.29 2015 If Moving Your Mine,,,,,,3:53,"November 24 , 2014"
0,3236,"Do What U Want ( feat . Christina Aguilera ) [ Red Ant & Amp Lexvas Deep House Remix ] Lady Gaga Pop , Music $ 1.29 2014 Interscope Records 6:50",,Do What U Want ( Remixes ),,,,,25-Feb-14,5545,Bad Romance ( Kaskade Remix ) Lady Gaga $ 1.29 4:21,,Bad Romance Remixes,Pop,,( C ) 2009 Interscope Records,,"December 21 , 2009"
1,4659,Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ] Skrillex & Diplo Skrillex and Diplo Present Jack '`` $ 1.29 3:30,,,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,,24-Feb-15,41090,"Take ÌÏ There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ] Skrillex and Diplo present Jack ÌÏ [ Explicit ] 3:30 February 24 , 2015","Skrillex , Diplo",,Dance & Electronic,$ 1.29,2012 Knight Skreams,,
1,5518,"Over When It 's Over ( Live ) Country , Music , Contemporary Country , Urban Cowboy 2:59",Eric Church,Caught In the Act ( Live ),,$ 1.29,"‰ ãÑ 2013 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",,5-Apr-13,9828,"Over When It 's Over Eric Church $ 1.29 ( C ) 2013 EMI Records Nashville April 5 , 2013",,Caught In The Act : Live,Country,,,2:59,
0,3499,"Sweet Spot 2.0 ( feat . Jennifer Lopez ) Flo Rida Hip-Hop/Rap , Music , Rap , Electronic , World , Dance $ 1.29 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 22-Jun-12",,Wild Ones,,,,3:11,,54794,"Wild Ones ( feat . Sia ) Flo Rida $ 1.29 ( C ) 2015 MCA Nashville , a Division of UMG Recordings , Inc. June 22 , 2012",,Wild Ones,"Dance & Electronic , Rap & Hip-Hop , House",,,3:52,
0,3634,Sweet Spot 2.0 ( feat . Jennifer Lopez ) Flo Rida Wild Ones 3:11 22-Jun-12,,,"Hip-Hop/Rap , Music , Rap , Electronic , World , Dance",$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,,54794,"Wild Ones ( feat . Sia ) Flo Rida $ 1.29 ( C ) 2015 MCA Nashville , a Division of UMG Recordings , Inc. June 22 , 2012",,Wild Ones,"Dance & Electronic , Rap & Hip-Hop , House",,,3:52,
0,5073,"Baby When the Light ( David Guetta & Fred Rister Remix ) David Guetta Pop Life ( Extended Version ) [ Bonus Version ] Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative",,,,$ 1.29,‰ ãÑ 2007 Gum Records,6:17,18-Sep-07,34877,Revolver ( Madonna Vs. David Guetta Feat . Lil ' Wayne ) ( One Love Remix ) One Love ( Deluxe Version ) 3:18,David Guetta,,Dance & Electronic,$ 1.29,( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,,"August 21 , 2009"
0,5515,Before She Does ( Live ) Eric Church 3:42,,Caught In the Act ( Live ),"Country , Music , Contemporary Country , Urban Cowboy",$ 1.29,"‰ ãÑ 2013 EMI Records Nashville . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records Nashville , 401 Commerce Street , Suite 1100 , Nashville , TN 37219",,5-Apr-13,9835,Pledge Allegiance To The Hag ( Live ) Caught In The Act : Live Country $ 1.29 ( C ) 2013 EMI Records Nashville 4:55,Eric Church,,,,,,"April 5 , 2013"
0,311,"Lifted ( feat . Emeli Sand ' © & Professor Green ) Naughty Boy Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock $ 1.29 4:15",,Hotel Cabana ( Deluxe Version ),,,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,,6-May-14,22308,La La La [ feat . Sam Smith ] Naughty Boy Pop,,Hotel Cabana [ Explicit ],,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:42,"May 6 , 2014"
0,325,"Lifted ( feat . Emeli Sand ' © & Professor Green ) Naughty Boy Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock $ 1.29 2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 4:15",,Hotel Cabana ( Deluxe Version ),,,,,6-May-14,22311,"Pluto [ feat . Wretch 32 ] Naughty Boy Hotel Cabana [ Explicit ] Pop $ 1.29 ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 3:58 May 6 , 2014",,,,,,,
0,3574,"Why You Up In Here ( feat . Ludacris , Git Fresh & Gucci Mane ) Flo Rida $ 1.29 24-Nov-10",,"Only One Flo , Pt. 1","Hip-Hop/Rap , Music , Rap , Dirty South",,2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,3:36,,53962,"Man of the Year ( feat . Lil Wayne ) [ Explicit ] Flo Rida Welcome to Flo Rida [ Explicit ] 2015 CMG Records 3:01 April 6 , 2015",,,Rap & Hip-Hop,$ 0.99,,,
1,3507,"I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Kasum Remix ] Flo Rida I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Kasum Remix ] - Single Dance , Music $ 1.29 2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company",,,,,,3:19,10-Jul-15,23084,"I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Noodles Remix ] $ 1.29 June 23 , 2015",Flo Rida,"I Do n't Like It , I Love It ( feat . Robin Thicke & Verdine White ) [ Noodles Remix ]",Dance & Electronic,,2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,4:27,
0,1570,"Breaking Inside ( feat . Lzzy Hale of Halestorm ) [ Bonus Track ] Rock , Music , Alternative , Grunge , Metal , Hard Rock $ 1.29 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . 24-Jun-08",Shinedown,The Sound of Madness ( Deluxe Edition ),,,,3:47,,27494,"Fly From The Inside Shinedown Rock 3:55 May 27 , 2003",,Leave A Whisper ( Deluxe ),,$ 1.29,2015 Mad Decent,,
0,3398,True Colors ( feat . Nicki Minaj ) Blacc Hollywood 4:15,Wiz Khalifa,,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , East Coast Rap , Rock",$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,19-Aug-14,7369,"Still Down ( feat . Chevy Woods & Ty Dolla $ ign ) [ Explicit ] Wiz Khalifa Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company August 19 , 2014",,,,$ 1.29,,4:16,
1,2375,"The Tin Man Kenny Chesney Country , Music , Urban Cowboy , Contemporary Country 3:25",,All I Need to Know,,$ 0.99,"1995 , BMG Entertainment",,13-Jun-95,3581,The Tin Man Kenny Chesney $ 0.99,,All I Need To Know,Country,,2014 Scotty 2 Music Ascap,3:26,"June 13 , 1995"
0,5985,"Faith In Love Reba Duets $ 1.29 ‰ ãÑ 2007 MCA Nashville , a Division of UMG Recordings , Inc. 18-Sep-07",Reba McEntire & Rascal Flatts,,"Country , Music , Honky Tonk , Contemporary Country",,,3:47,,38096,Love Needs A Holiday $ 0.99,Reba McEntire,Reba # 1 's,"Country , Contemporary Country",,"( C ) 2005 MCA Nashville , a Division of UMG Recordings , Inc.",3:13,"November 22 , 2005"
0,2959,"Thinking About You ( feat . Ayah Marar ) [ Michael Brun Remix ] Dance , Music $ 1.29 2013 Sony Music Entertainment UK Limited 5:42 2-Aug-13",Calvin Harris,Thinking About You ( feat . Ayah Marar ) [ Remixes ],,,,,,7497,"Blame ( Burns Remix ) Blame ( Remixes ) $ 1.29 4:17 November 10 , 2014",Calvin Harris feat . John Newman,,Dance & Electronic,,2013 1i Music,,
1,416,"Nothing Would Be Better $ 1.29 2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC 4:34 10-Nov-14",Nick Jonas,Nick Jonas,"Pop , Music , Christian & Gospel , Gospel , Pop/Rock , Teen Pop , Rock",,,,,33321,"Nothing Would Be Better Nick Jonas $ 1.29 ( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc. November 10 , 2014",,Nick Jonas ( Deluxe ) [ Explicit ],Pop,,,4:34,
0,3440,"Medicated ( feat . Chevy Woods & Juicy J ) Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",Wiz Khalifa,O.N.I.F.C.,,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:30,4-Dec-12,34314,"It 's Nothin ( feat . 2 Chainz ) [ Explicit ] Wiz Khalifa 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States December 4 , 2012",,O.N.I.F.C. [ Explicit ],Rap & Hip-Hop,$ 1.29,,3:47,
0,1301,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] Listen ( Deluxe Version ) Dance , Music , Rock , House , Electronic , French Pop 3:20 24-Nov-14",David Guetta,,,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",,,28063,"Listen ( feat . John Legend ) David Guetta Listen 2015 If Moving Your Mine 3:46 November 24 , 2014",,,Dance & Electronic,$ 1.29,,,
1,3870,Going Away For a While $ 1.29 2015 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 3:13,Brett Eldredge,Illinois,"Country , Music , Contemporary Country , Honky Tonk , Traditional Country",,,,11-Sep-15,23901,"Going Away For A While 3:15 September 11 , 2015",Brett Eldredge,Illinois,Country,$ 1.29,( c ) Phonotype,,
0,1669,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Rock , Music , Hard Rock , Alternative 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59 27-May-03",,Leave a Whisper ( Deluxe Version ),,$ 1.29,,,,52916,"Save Me [ Acoustic ] Rock $ 1.29 2015 Real Sounds October 4 , 2005",Shinedown,Us And Them ( Deluxe ) [ Explicit ],,,,3:22,
0,4678,Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ] Skrillex and Diplo Present Jack '`` 3:30,Skrillex & Diplo,,"Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock",$ 1.29,2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company,,24-Feb-15,41114,Febreze ( feat . 2 Chainz ) [ Explicit ],"Skrillex , Diplo",Skrillex and Diplo present Jack ÌÏ [ Explicit ],Dance & Electronic,$ 1.29,2012 Knight Skreams,3:34,"February 24 , 2015"
0,1316,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Dance , Music , Rock , House , Electronic , French Pop $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 3:20",,Listen ( Deluxe Version ),,,,,24-Nov-14,9940,"Ai n't Got Nothing ( Album Version ( Edited ) ) [ feat . Lil Boosie ] [ Clean ] Certified ( Edited Version ) $ 0.99 ( C ) 2014 Island Records , a division of UMG Recordings , Inc. 3:52",David Banner,,Rap & Hip-Hop,,,,"September 20 , 2005"
0,5695,Jump ( feat . Nelly Furtado ) Flo Rida ‰ ãÑ 2009 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:28 30-Mar-09,,R.O.O.T.S. ( Deluxe Version ),"Hip-Hop/Rap , Music",$ 1.29,,,,37659,"Yayo [ Feat . Brisco , Billy Blue , Ball Greezy , Rick Ross , Red Eyezz , Bred , Pitbull & Ace Hood ] ( Amended Bonus Version ) Rap & Hip-Hop March 30 , 2009",Flo Rida,R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ],,$ 1.29,"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",7:53,
0,6289,A Wake ( feat . Evan Roman ) 3:46 1-Aug-12,Macklemore & Ryan Lewis,The Heist ( Deluxe Edition ),"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29,"‰ ãÑ 2012 Macklemore , LLC .",,,47836,Thrift Shop ( feat . Wanz ) [ Explicit ] Macklemore & Ryan Lewis The Heist [ Explicit ] $ 1.29 3:55,,,Rap & Hip-Hop,,2014 Selena Garcia & Steven Gomez,,"October 9 , 2012"
0,4743,"Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ] Skrillex and Diplo Present Jack '`` Dance,Music,Hip-Hop / Rap , Jazz , Bop , Electronic , Rap , Rock $ 1.29 2015 Atlantic Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company 3:30 24-Feb-15",Skrillex & Diplo,,,,,,,41115,"To ÌÏ ( feat . AlunaGeorge ) Dance & Electronic 2012 Knight Skreams February 24 , 2015","Skrillex , Diplo",Skrillex and Diplo present Jack ÌÏ [ Explicit ],,$ 1.29,,3:57,
1,426,"Closer ( feat . Mike Posner ) Nick Jonas Nick Jonas ( Deluxe ) Pop , Music , Rock , Pop/Rock $ 1.29 10-Nov-14",,,,,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",3:48,,33282,"Closer [ feat . Mike Posner ] [ Clean ] $ 1.29 ( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc. November 10 , 2014",Nick Jonas,Nick Jonas ( Deluxe ) [ Clean ],Pop,,,3:48,
